id,file,species,recordist,split
129380,Anthus_trivialis/XC129380.mp3,Anthus trivialis,Jarek Matusiak,train
146346,Anthus_trivialis/XC146346.mp3,Anthus trivialis,julien Rochefort,train
146349,Anthus_trivialis/XC146349.mp3,Anthus trivialis,julien Rochefort,train
146350,Anthus_trivialis/XC146350.mp3,Anthus trivialis,julien Rochefort,test
214427,Anthus_trivialis/XC214427.mp3,Anthus trivialis,Mikael Litsgård,val
281337,Anthus_trivialis/XC281337.mp3,Anthus trivialis,Peter Boesman,test
283496,Anthus_trivialis/XC283496.mp3,Anthus trivialis,Vincent van der Spek,test
288105,Anthus_trivialis/XC288105.mp3,Anthus trivialis,Mikael Litsgård,train
314844,Anthus_trivialis/XC314844.mp3,Anthus trivialis,Marco Dragonetti,train
314846,Anthus_trivialis/XC314846.mp3,Anthus trivialis,Marco Dragonetti,test
316774,Anthus_trivialis/XC316774.mp3,Anthus trivialis,Eetu Paljakka,train
367584,Anthus_trivialis/XC367584.mp3,Anthus trivialis,Vincent Pourchaire,val
370692,Anthus_trivialis/XC370692.mp3,Anthus trivialis,Lars Edenius,val
414882,Anthus_trivialis/XC414882.mp3,Anthus trivialis,Lars Edenius,test
416725,Anthus_trivialis/XC416725.mp3,Anthus trivialis,Lars Edenius,val
475926,Anthus_trivialis/XC475926.mp3,Anthus trivialis,Lars Edenius,val
481812,Anthus_trivialis/XC481812.mp3,Anthus trivialis,Sergio Mazzotti,train
482900,Anthus_trivialis/XC482900.mp3,Anthus trivialis,Lars Edenius,train
557474,Anthus_trivialis/XC557474.mp3,Anthus trivialis,Lars Edenius,test
560780,Anthus_trivialis/XC560780.mp3,Anthus trivialis,Stanislas Wroza,train
567380,Anthus_trivialis/XC567380.mp3,Anthus trivialis,Mats Rellmar,test
591097,Anthus_trivialis/XC591097.mp3,Anthus trivialis,Jarek Matusiak,val
634236,Anthus_trivialis/XC634236.mp3,Anthus trivialis,Siméon Béasse,train
641237,Anthus_trivialis/XC641237.mp3,Anthus trivialis,Peter Boesman,train
641248,Anthus_trivialis/XC641248.mp3,Anthus trivialis,Peter Boesman,test
643487,Anthus_trivialis/XC643487.mp3,Anthus trivialis,Stanislas Wroza,train
644923,Anthus_trivialis/XC644923.mp3,Anthus trivialis,Olivier SWIFT,train
646607,Anthus_trivialis/XC646607.mp3,Anthus trivialis,Lars Edenius,test
652701,Anthus_trivialis/XC652701.mp3,Anthus trivialis,Maarten Sluijter,train
655783,Anthus_trivialis/XC655783.mp3,Anthus trivialis,Johan Södercrantz,train
661776,Anthus_trivialis/XC661776.mp3,Anthus trivialis,Thomas Bergman,train
666220,Anthus_trivialis/XC666220.mp3,Anthus trivialis,Micha Luhn,test
676631,Anthus_trivialis/XC676631.mp3,Anthus trivialis,Uku Paal,train
738427,Anthus_trivialis/XC738427.mp3,Anthus trivialis,Agris Celmins,train
793771,Anthus_trivialis/XC793771.mp3,Anthus trivialis,Dominique Guillerme,val
793774,Anthus_trivialis/XC793774.mp3,Anthus trivialis,Dominique Guillerme,train
798394,Anthus_trivialis/XC798394.mp3,Anthus trivialis,Lars Edenius,train
798397,Anthus_trivialis/XC798397.mp3,Anthus trivialis,Lars Edenius,test
799283,Anthus_trivialis/XC799283.mp3,Anthus trivialis,Dominique Guillerme,train
799571,Anthus_trivialis/XC799571.mp3,Anthus trivialis,Lars Edenius,test
799580,Anthus_trivialis/XC799580.mp3,Anthus trivialis,Lars Edenius,train
802338,Anthus_trivialis/XC802338.mp3,Anthus trivialis,Susanne Kuijpers,val
818367,Anthus_trivialis/XC818367.mp3,Anthus trivialis,Lars Edenius,train
840065,Anthus_trivialis/XC840065.mp3,Anthus trivialis,Romuald Mikusek,train
897241,Anthus_trivialis/XC897241.wav,Anthus trivialis,Cyrille Frey,train
910117,Anthus_trivialis/XC910117.mp3,Anthus trivialis,"Olivier SWIFT, Hélène CARTAUD",train
915517,Anthus_trivialis/XC915517.wav,Anthus trivialis,Pere Josa,test
915518,Anthus_trivialis/XC915518.wav,Anthus trivialis,Pere Josa,train
917776,Anthus_trivialis/XC917776.mp3,Anthus trivialis,Jacobo Ramil Millarengo,val
927668,Anthus_trivialis/XC927668.wav,Anthus trivialis,Rafael Costas,train
929938,Anthus_trivialis/XC929938.wav,Anthus trivialis,Rafael Costas,test
973513,Anthus_trivialis/XC973513.wav,Anthus trivialis,Rafael Costas,train
973515,Anthus_trivialis/XC973515.wav,Anthus trivialis,Rafael Costas,val
990610,Anthus_trivialis/XC990610.wav,Anthus trivialis,João Tomás,train
1079852,Anthus_trivialis/XC1079852.wav,Anthus trivialis,David Darrell-Lambert,train
1079853,Anthus_trivialis/XC1079853.wav,Anthus trivialis,David Darrell-Lambert,train
1079854,Anthus_trivialis/XC1079854.wav,Anthus trivialis,David Darrell-Lambert,train
1079855,Anthus_trivialis/XC1079855.wav,Anthus trivialis,David Darrell-Lambert,test
1079856,Anthus_trivialis/XC1079856.wav,Anthus trivialis,David Darrell-Lambert,train
1079857,Anthus_trivialis/XC1079857.wav,Anthus trivialis,David Darrell-Lambert,train
1079858,Anthus_trivialis/XC1079858.wav,Anthus trivialis,David Darrell-Lambert,train
1080499,Anthus_trivialis/XC1080499.mp3,Anthus trivialis,Marc Anderson,train
1080881,Anthus_trivialis/XC1080881.wav,Anthus trivialis,David Darrell-Lambert,train
1080884,Anthus_trivialis/XC1080884.wav,Anthus trivialis,David Darrell-Lambert,train
1080885,Anthus_trivialis/XC1080885.wav,Anthus trivialis,David Darrell-Lambert,train
1080886,Anthus_trivialis/XC1080886.wav,Anthus trivialis,David Darrell-Lambert,train
1080893,Anthus_trivialis/XC1080893.wav,Anthus trivialis,David Darrell-Lambert,val
1080894,Anthus_trivialis/XC1080894.wav,Anthus trivialis,David Darrell-Lambert,test
1080895,Anthus_trivialis/XC1080895.wav,Anthus trivialis,David Darrell-Lambert,train
1080896,Anthus_trivialis/XC1080896.wav,Anthus trivialis,David Darrell-Lambert,train
1080897,Anthus_trivialis/XC1080897.wav,Anthus trivialis,David Darrell-Lambert,train
1080898,Anthus_trivialis/XC1080898.wav,Anthus trivialis,David Darrell-Lambert,train
1080902,Anthus_trivialis/XC1080902.wav,Anthus trivialis,David Darrell-Lambert,val
1080903,Anthus_trivialis/XC1080903.wav,Anthus trivialis,David Darrell-Lambert,train
1089017,Anthus_trivialis/XC1089017.mp3,Anthus trivialis,Bauke Albada,train
1089057,Anthus_trivialis/XC1089057.wav,Anthus trivialis,Petter Westberg,test
1089058,Anthus_trivialis/XC1089058.wav,Anthus trivialis,Petter Westberg,train
1089067,Anthus_trivialis/XC1089067.wav,Anthus trivialis,Petter Westberg,train
1090805,Anthus_trivialis/XC1090805.mp3,Anthus trivialis,Camille Vacher,val
1092907,Anthus_trivialis/XC1092907.mp3,Anthus trivialis,Will Scott,test
1094432,Anthus_trivialis/XC1094432.wav,Anthus trivialis,Lukas Witkowski,train
1097497,Anthus_trivialis/XC1097497.wav,Anthus trivialis,Norman Schiwora,train
1097540,Anthus_trivialis/XC1097540.wav,Anthus trivialis,Norman Schiwora,train
1097590,Anthus_trivialis/XC1097590.wav,Anthus trivialis,Norman Schiwora,train
1101577,Anthus_trivialis/XC1101577.mp3,Anthus trivialis,Gosse Hoekstra,train
1102302,Anthus_trivialis/XC1102302.mp3,Anthus trivialis,Gosse Hoekstra,train
1102988,Anthus_trivialis/XC1102988.wav,Anthus trivialis,Vandousselaere Patrick,train
1103363,Anthus_trivialis/XC1103363.wav,Anthus trivialis,Chi-Hsuan Shao,train
1103365,Anthus_trivialis/XC1103365.mp3,Anthus trivialis,Gosse Hoekstra,train
1103675,Anthus_trivialis/XC1103675.wav,Anthus trivialis,Denis Dujardin,train
1104619,Anthus_trivialis/XC1104619.mp3,Anthus trivialis,Lars Edenius,train
1104620,Anthus_trivialis/XC1104620.mp3,Anthus trivialis,Lars Edenius,train
1106017,Anthus_trivialis/XC1106017.mp3,Anthus trivialis,Michael John O Mahony,train
1106770,Anthus_trivialis/XC1106770.wav,Anthus trivialis,Vandousselaere Patrick,train
1133215,Anthus_trivialis/XC1133215.wav,Anthus trivialis,Marketa Rusarova,test
1133484,Anthus_trivialis/XC1133484.wav,Anthus trivialis,Marketa Rusarova,train
1133778,Anthus_trivialis/XC1133778.wav,Anthus trivialis,Marketa Rusarova,train
1133781,Anthus_trivialis/XC1133781.wav,Anthus trivialis,Marketa Rusarova,train
1133782,Anthus_trivialis/XC1133782.wav,Anthus trivialis,Marketa Rusarova,train
1134419,Anthus_trivialis/XC1134419.wav,Anthus trivialis,Stanislas Wroza,train
1135474,Anthus_trivialis/XC1135474.mp3,Anthus trivialis,Lucien Hueber,train
1136202,Anthus_trivialis/XC1136202.mp3,Anthus trivialis,Benjamin Manz,train
1138068,Anthus_trivialis/XC1138068.wav,Anthus trivialis,Pablo Guillemaud,train
1139204,Anthus_trivialis/XC1139204.wav,Anthus trivialis,Franek Owczarek,val
1140178,Anthus_trivialis/XC1140178.wav,Anthus trivialis,David Darrell-Lambert,val
1140180,Anthus_trivialis/XC1140180.wav,Anthus trivialis,David Darrell-Lambert,test
1142822,Anthus_trivialis/XC1142822.mp3,Anthus trivialis,Uku Paal,train
1146164,Anthus_trivialis/XC1146164.wav,Anthus trivialis,Niels Kristian Bech Jensen,train
1152511,Anthus_trivialis/XC1152511.wav,Anthus trivialis,Vandousselaere Patrick,train
1152562,Anthus_trivialis/XC1152562.wav,Anthus trivialis,Jordi Calvet,train
1154085,Anthus_trivialis/XC1154085.wav,Anthus trivialis,Arjun Dutta,test
1154627,Anthus_trivialis/XC1154627.mp3,Anthus trivialis,Tom Cooney,val
1156548,Anthus_trivialis/XC1156548.wav,Anthus trivialis,Vandousselaere Patrick,train
1160468,Anthus_trivialis/XC1160468.wav,Anthus trivialis,Nishant Bhagwat,val
1160469,Anthus_trivialis/XC1160469.wav,Anthus trivialis,Nishant Bhagwat,train
1160534,Anthus_trivialis/XC1160534.wav,Anthus trivialis,Nishant Bhagwat,train
1162287,Anthus_trivialis/XC1162287.wav,Anthus trivialis,Arjun Dutta,train
1162293,Anthus_trivialis/XC1162293.wav,Anthus trivialis,Arjun Dutta,train
1164001,Anthus_trivialis/XC1164001.wav,Anthus trivialis,Rafael Costas,train
1165171,Anthus_trivialis/XC1165171.wav,Anthus trivialis,Zsombor Károlyi,train
1166406,Anthus_trivialis/XC1166406.wav,Anthus trivialis,Lionel FREDERIC,train
1166746,Anthus_trivialis/XC1166746.wav,Anthus trivialis,marc1981,train
1167087,Anthus_trivialis/XC1167087.mp3,Anthus trivialis,Gerrit Dommerholt,val
1168261,Anthus_trivialis/XC1168261.wav,Anthus trivialis,Stanislas Wroza,train
1168997,Anthus_trivialis/XC1168997.wav,Anthus trivialis,Stanislas Wroza,val
1172505,Anthus_trivialis/XC1172505.wav,Anthus trivialis,Philippe Grange,test
1172626,Anthus_trivialis/XC1172626.wav,Anthus trivialis,Philippe Grange,train
1172629,Anthus_trivialis/XC1172629.wav,Anthus trivialis,Philippe Grange,val
1173139,Anthus_trivialis/XC1173139.wav,Anthus trivialis,Tobias Larsson,train
1173260,Anthus_trivialis/XC1173260.wav,Anthus trivialis,Tobias Larsson,train
1173271,Anthus_trivialis/XC1173271.wav,Anthus trivialis,Rafael Costas,train
1174068,Anthus_trivialis/XC1174068.wav,Anthus trivialis,Philippe Grange,train
1175388,Anthus_trivialis/XC1175388.wav,Anthus trivialis,chambris,train
1176566,Anthus_trivialis/XC1176566.mp3,Anthus trivialis,David Tattersley,train
1176607,Anthus_trivialis/XC1176607.wav,Anthus trivialis,Noé Ferrari,train
1177291,Anthus_trivialis/XC1177291.mp3,Anthus trivialis,Mario Baldauf,train
1177488,Anthus_trivialis/XC1177488.wav,Anthus trivialis,Sjouke Scholten,train
1177598,Anthus_trivialis/XC1177598.wav,Anthus trivialis,Walter Wallner,train
1177620,Anthus_trivialis/XC1177620.wav,Anthus trivialis,Gil Lissens,train
1177621,Anthus_trivialis/XC1177621.wav,Anthus trivialis,Gil Lissens,train
27689,Carduelis_carduelis/XC27689.mp3,Carduelis carduelis,Patrik Åberg,train
34678,Carduelis_carduelis/XC34678.mp3,Carduelis carduelis,Ruud van Beusekom,train
77547,Carduelis_carduelis/XC77547.mp3,Carduelis carduelis,Jacques PREVOST,test
112804,Carduelis_carduelis/XC112804.mp3,Carduelis carduelis,Patrik Åberg,val
112805,Carduelis_carduelis/XC112805.mp3,Carduelis carduelis,Patrik Åberg,test
127382,Carduelis_carduelis/XC127382.mp3,Carduelis carduelis,Jarek Matusiak,train
144943,Carduelis_carduelis/XC144943.mp3,Carduelis carduelis,Marco Dragonetti,val
145542,Carduelis_carduelis/XC145542.mp3,Carduelis carduelis,Patrik Åberg,test
152632,Carduelis_carduelis/XC152632.mp3,Carduelis carduelis,Jarek Matusiak,train
152636,Carduelis_carduelis/XC152636.mp3,Carduelis carduelis,Jarek Matusiak,train
152637,Carduelis_carduelis/XC152637.mp3,Carduelis carduelis,Jarek Matusiak,train
281769,Carduelis_carduelis/XC281769.mp3,Carduelis carduelis,Peter Boesman,train
281772,Carduelis_carduelis/XC281772.mp3,Carduelis carduelis,Peter Boesman,train
281773,Carduelis_carduelis/XC281773.mp3,Carduelis carduelis,Peter Boesman,train
292577,Carduelis_carduelis/XC292577.mp3,Carduelis carduelis,Gerard OLIVIER,train
325326,Carduelis_carduelis/XC325326.mp3,Carduelis carduelis,Jarek Matusiak,train
362169,Carduelis_carduelis/XC362169.mp3,Carduelis carduelis,Joost van Bruggen,test
366113,Carduelis_carduelis/XC366113.mp3,Carduelis carduelis,Ashley Fisher,train
374321,Carduelis_carduelis/XC374321.mp3,Carduelis carduelis,Manuel Grosselet,train
375881,Carduelis_carduelis/XC375881.mp3,Carduelis carduelis,Fabrizio Grieco,train
378395,Carduelis_carduelis/XC378395.mp3,Carduelis carduelis,Timo Schnabel,train
378400,Carduelis_carduelis/XC378400.mp3,Carduelis carduelis,Timo Schnabel,train
378401,Carduelis_carduelis/XC378401.mp3,Carduelis carduelis,Timo Schnabel,test
405944,Carduelis_carduelis/XC405944.mp3,Carduelis carduelis,Marco Dragonetti,test
405945,Carduelis_carduelis/XC405945.mp3,Carduelis carduelis,Marco Dragonetti,train
405946,Carduelis_carduelis/XC405946.mp3,Carduelis carduelis,Marco Dragonetti,train
448656,Carduelis_carduelis/XC448656.mp3,Carduelis carduelis,Patrik Åberg,train
461858,Carduelis_carduelis/XC461858.mp3,Carduelis carduelis,Elias A. Ryberg,train
467936,Carduelis_carduelis/XC467936.mp3,Carduelis carduelis,Olivier SWIFT,train
471820,Carduelis_carduelis/XC471820.mp3,Carduelis carduelis,Stanislas Wroza,train
496334,Carduelis_carduelis/XC496334.mp3,Carduelis carduelis,Lars Edenius,train
513545,Carduelis_carduelis/XC513545.mp3,Carduelis carduelis,Sean Ronayne,train
541674,Carduelis_carduelis/XC541674.mp3,Carduelis carduelis,Rick Sharloch,train
542349,Carduelis_carduelis/XC542349.mp3,Carduelis carduelis,Lars Edenius,train
542354,Carduelis_carduelis/XC542354.mp3,Carduelis carduelis,Lars Edenius,train
542355,Carduelis_carduelis/XC542355.mp3,Carduelis carduelis,Lars Edenius,val
547346,Carduelis_carduelis/XC547346.mp3,Carduelis carduelis,Lars Edenius,train
556818,Carduelis_carduelis/XC556818.mp3,Carduelis carduelis,Stanislas Wroza,train
556828,Carduelis_carduelis/XC556828.mp3,Carduelis carduelis,Stanislas Wroza,train
556835,Carduelis_carduelis/XC556835.mp3,Carduelis carduelis,Stanislas Wroza,test
556840,Carduelis_carduelis/XC556840.mp3,Carduelis carduelis,Stanislas Wroza,val
559409,Carduelis_carduelis/XC559409.mp3,Carduelis carduelis,Jarek Matusiak,train
571980,Carduelis_carduelis/XC571980.mp3,Carduelis carduelis,Rick Sharloch,train
584317,Carduelis_carduelis/XC584317.mp3,Carduelis carduelis,Stanislas Wroza,val
596923,Carduelis_carduelis/XC596923.mp3,Carduelis carduelis,Stanislas Wroza,val
608555,Carduelis_carduelis/XC608555.mp3,Carduelis carduelis,Lars Edenius,train
611987,Carduelis_carduelis/XC611987.mp3,Carduelis carduelis,Lars Edenius,train
613703,Carduelis_carduelis/XC613703.mp3,Carduelis carduelis,Lars Edenius,train
614383,Carduelis_carduelis/XC614383.mp3,Carduelis carduelis,Lars Edenius,train
615108,Carduelis_carduelis/XC615108.mp3,Carduelis carduelis,Lars Edenius,train
619922,Carduelis_carduelis/XC619922.mp3,Carduelis carduelis,Lars Edenius,train
619923,Carduelis_carduelis/XC619923.mp3,Carduelis carduelis,Lars Edenius,test
620853,Carduelis_carduelis/XC620853.mp3,Carduelis carduelis,Lars Edenius,val
627912,Carduelis_carduelis/XC627912.mp3,Carduelis carduelis,Lars Edenius,test
639785,Carduelis_carduelis/XC639785.mp3,Carduelis carduelis,Elias A. Ryberg,test
643306,Carduelis_carduelis/XC643306.mp3,Carduelis carduelis,Johan Södercrantz,train
647553,Carduelis_carduelis/XC647553.mp3,Carduelis carduelis,Simon Elliott,train
656496,Carduelis_carduelis/XC656496.mp3,Carduelis carduelis,Uku Paal,train
656498,Carduelis_carduelis/XC656498.mp3,Carduelis carduelis,Uku Paal,train
661073,Carduelis_carduelis/XC661073.mp3,Carduelis carduelis,Susanne Kuijpers,train
663610,Carduelis_carduelis/XC663610.mp3,Carduelis carduelis,Susanne Kuijpers,train
670878,Carduelis_carduelis/XC670878.mp3,Carduelis carduelis,Lars Edenius,train
670879,Carduelis_carduelis/XC670879.mp3,Carduelis carduelis,Lars Edenius,test
683577,Carduelis_carduelis/XC683577.mp3,Carduelis carduelis,Lars Edenius,train
683590,Carduelis_carduelis/XC683590.mp3,Carduelis carduelis,Lars Edenius,val
683799,Carduelis_carduelis/XC683799.mp3,Carduelis carduelis,Lars Edenius,val
684071,Carduelis_carduelis/XC684071.mp3,Carduelis carduelis,Lars Edenius,train
685910,Carduelis_carduelis/XC685910.mp3,Carduelis carduelis,W. Agster,val
690450,Carduelis_carduelis/XC690450.mp3,Carduelis carduelis,Lars Edenius,test
690694,Carduelis_carduelis/XC690694.mp3,Carduelis carduelis,Lars Edenius,val
698214,Carduelis_carduelis/XC698214.mp3,Carduelis carduelis,Lars Edenius,train
700803,Carduelis_carduelis/XC700803.mp3,Carduelis carduelis,Lars Edenius,val
702143,Carduelis_carduelis/XC702143.mp3,Carduelis carduelis,Dominique Guillerme,train
703977,Carduelis_carduelis/XC703977.mp3,Carduelis carduelis,Lars Edenius,train
703979,Carduelis_carduelis/XC703979.mp3,Carduelis carduelis,Lars Edenius,train
712216,Carduelis_carduelis/XC712216.mp3,Carduelis carduelis,Lars Edenius,val
720828,Carduelis_carduelis/XC720828.mp3,Carduelis carduelis,Frantz Barrault,test
723280,Carduelis_carduelis/XC723280.mp3,Carduelis carduelis,PE Svahn,train
747847,Carduelis_carduelis/XC747847.mp3,Carduelis carduelis,Antonio Xeira,train
776847,Carduelis_carduelis/XC776847.mp3,Carduelis carduelis,Stanislas Wroza,train
819266,Carduelis_carduelis/XC819266.mp3,Carduelis carduelis,Alain Malengreau,train
859718,Carduelis_carduelis/XC859718.mp3,Carduelis carduelis,Peter Boesman,train
878546,Carduelis_carduelis/XC878546.wav,Carduelis carduelis,Stuart Barker,train
943251,Carduelis_carduelis/XC943251.mp3,Carduelis carduelis,Jarek Matusiak,val
945796,Carduelis_carduelis/XC945796.mp3,Carduelis carduelis,Ulf Elman,train
1007384,Carduelis_carduelis/XC1007384.mp3,Carduelis carduelis,Francesco Sottile,test
1007386,Carduelis_carduelis/XC1007386.mp3,Carduelis carduelis,Francesco Sottile,train
1029391,Carduelis_carduelis/XC1029391.wav,Carduelis carduelis,João Tomás,train
1052341,Carduelis_carduelis/XC1052341.wav,Carduelis carduelis,Lee Alder,train
1063754,Carduelis_carduelis/XC1063754.wav,Carduelis carduelis,Lee Alder,test
1078548,Carduelis_carduelis/XC1078548.wav,Carduelis carduelis,David Darrell-Lambert,train
1084542,Carduelis_carduelis/XC1084542.wav,Carduelis carduelis,Norman Schiwora,train
1085742,Carduelis_carduelis/XC1085742.mp3,Carduelis carduelis,Olli Väisänen,val
1086424,Carduelis_carduelis/XC1086424.mp3,Carduelis carduelis,Lars Edenius,val
1086820,Carduelis_carduelis/XC1086820.wav,Carduelis carduelis,David Darrell-Lambert,train
1087482,Carduelis_carduelis/XC1087482.wav,Carduelis carduelis,Petter Westberg,train
1088100,Carduelis_carduelis/XC1088100.mp3,Carduelis carduelis,Zsombor Károlyi,train
1089441,Carduelis_carduelis/XC1089441.wav,Carduelis carduelis,Andrew Harrop,val
1089443,Carduelis_carduelis/XC1089443.wav,Carduelis carduelis,Andrew Harrop,train
1090080,Carduelis_carduelis/XC1090080.wav,Carduelis carduelis,Han,train
1092934,Carduelis_carduelis/XC1092934.wav,Carduelis carduelis,Jens Schöller,test
1096241,Carduelis_carduelis/XC1096241.mp3,Carduelis carduelis,Ivan Abramov,train
1097352,Carduelis_carduelis/XC1097352.wav,Carduelis carduelis,Norman Schiwora,test
1097531,Carduelis_carduelis/XC1097531.wav,Carduelis carduelis,Norman Schiwora,train
1100075,Carduelis_carduelis/XC1100075.mp3,Carduelis carduelis,Uku Paal,train
1101554,Carduelis_carduelis/XC1101554.wav,Carduelis carduelis,Arend Wassink,train
1101931,Carduelis_carduelis/XC1101931.mp3,Carduelis carduelis,David Gustafsson,train
1102764,Carduelis_carduelis/XC1102764.wav,Carduelis carduelis,Beatrix Saadi-Varchmin,train
1103876,Carduelis_carduelis/XC1103876.wav,Carduelis carduelis,Petter Westberg,train
1104753,Carduelis_carduelis/XC1104753.wav,Carduelis carduelis,Jens Schöller,train
1105306,Carduelis_carduelis/XC1105306.mp3,Carduelis carduelis,Lucien Hueber,train
1105731,Carduelis_carduelis/XC1105731.wav,Carduelis carduelis,Walter Wallner,train
1107175,Carduelis_carduelis/XC1107175.wav,Carduelis carduelis,Nelson Conceição,test
1107511,Carduelis_carduelis/XC1107511.wav,Carduelis carduelis,Franek Owczarek,train
1107745,Carduelis_carduelis/XC1107745.wav,Carduelis carduelis,David Darrell-Lambert,val
1121203,Carduelis_carduelis/XC1121203.wav,Carduelis carduelis,Petter Westberg,train
1133899,Carduelis_carduelis/XC1133899.wav,Carduelis carduelis,András Schmidt,train
1134336,Carduelis_carduelis/XC1134336.wav,Carduelis carduelis,Philippe_Grange,test
1136651,Carduelis_carduelis/XC1136651.wav,Carduelis carduelis,David Darrell-Lambert,train
1136666,Carduelis_carduelis/XC1136666.wav,Carduelis carduelis,David Darrell-Lambert,train
1137226,Carduelis_carduelis/XC1137226.mp3,Carduelis carduelis,Albert Lastukhin,train
1137227,Carduelis_carduelis/XC1137227.mp3,Carduelis carduelis,Albert Lastukhin,train
1137229,Carduelis_carduelis/XC1137229.mp3,Carduelis carduelis,Albert Lastukhin,test
1138505,Carduelis_carduelis/XC1138505.wav,Carduelis carduelis,Pere Josa,val
